Year,District,State,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,ALLSKY_SFC_PAR_TOT
2001,Katihar,Bihar,25.70515068,31.8709863,20.3129863,59.01630137,16.66986301,1.880082192,7.550767123
2002,Katihar,Bihar,25.43410959,31.47734247,20.14641096,63.75608219,16.40232877,1.898383562,7.46660274
2003,Katihar,Bihar,25.42591781,31.46194521,20.12479452,63.66389041,16.44112329,1.920383562,7.463561644
2004,Katihar,Bihar,25.36322404,31.04827869,20.26087432,65.43849727,16.1904918,1.833278689,7.330300546
2005,Katihar,Bihar,25.94808219,31.68575342,20.74057534,63.31326027,16.47263014,1.82139726,7.419068493
2006,Katihar,Bihar,25.55654795,31.26778082,20.36391781,64.43156164,16.69756164,1.779287671,7.526082192
2007,Katihar,Bihar,25.05936986,30.68915068,20.03194521,66.78884932,16.51512329,1.788191781,7.481178082
2008,Katihar,Bihar,25.2963388,30.93759563,20.21543716,66.59691257,16.47923497,1.656202186,7.457295082
2009,Katihar,Bihar,25.74383562,31.80920548,20.26372603,61.39019178,16.82208219,1.838410959,7.548356164
2010,Katihar,Bihar,25.78616438,31.79589041,20.46041096,63.41041096,16.57073973,1.848520548,7.496986301
2011,Katihar,Bihar,25.11934247,30.83326027,20.01419178,66.06134247,16.14476712,1.832931507,7.286219178
2012,Katihar,Bihar,25.28355191,31.83497268,19.56333333,59.77377049,16.80344262,2.122076503,7.528306011
2013,Katihar,Bihar,25.06928767,31.06109589,19.86232877,64.40915068,16.45408219,2.04939726,7.413780822
2014,Katihar,Bihar,25.58312329,31.80594521,20.15345205,61.49079452,16.37646575,1.934520548,7.380493151
2015,Katihar,Bihar,26.43589041,32.5150137,21.05673973,59.85843836,16.04183562,1.913260274,7.214739726
2016,Katihar,Bihar,26.3970765,32.36713115,21.17978142,61.80322404,16.25098361,1.943770492,7.321229508
2017,Katihar,Bihar,25.86523288,31.59857534,20.80876712,66.87545205,16.11,1.905726027,7.278657534
2018,Katihar,Bihar,25.62408219,31.76383562,20.27334247,62.30808219,16.2810411,1.880027397,7.32509589
2019,Katihar,Bihar,25.80221918,31.63419178,20.68073973,65.38369863,16.436,2.029561644,7.459671233
1990,Khagaria,Bihar,26.46635616,33.19249315,20.5049589,53.30279452,18.58054795,1.950383562,8.979342466
1991,Khagaria,Bihar,26.9169863,33.81750685,20.68745205,48.91353425,18.25649315,1.973780822,8.806958904
1992,Khagaria,Bihar,27.1223224,34.42153005,20.39653005,44.45131148,18.86338798,2.109043716,9.069781421
1993,Khagaria,Bihar,26.64528767,33.79693151,20.37928767,49.61550685,18.04049315,2.103232877,8.702219178
1994,Khagaria,Bihar,26.83350685,34.22375342,20.37139726,47.99147945,19.01745205,2.154027397,9.193369863
1995,Khagaria,Bihar,26.50438356,33.41873973,20.40268493,51.56372603,17.95734247,2.150191781,8.683890411
1996,Khagaria,Bihar,26.49185792,33.67226776,20.25172131,50.84420765,18.25726776,1.987704918,8.731639344
1997,Khagaria,Bihar,25.94586301,32.63682192,20.00441096,53.50786301,17.19931507,2.027068493,8.323479452
1998,Khagaria,Bihar,26.01736986,32.4199726,20.41764384,60.25569863,16.68117808,2.033452055,8.086054795
1999,Khagaria,Bihar,26.29956164,33.15539726,20.26279452,55.25257534,17.10131507,2.026958904,8.215561644
2000,Khagaria,Bihar,25.83663934,32.68262295,19.86385246,55.02825137,17.03846995,1.963060109,8.244918033
2001,Khagaria,Bihar,26.01964384,32.58134247,20.36041096,55.92841096,16.92082192,1.928657534,7.65339726
2002,Khagaria,Bihar,25.98186301,32.53013699,20.3319726,59.09920548,16.78657534,1.978164384,7.610246575
2003,Khagaria,Bihar,25.81775342,32.24545205,20.21893151,60.15380822,16.93956164,1.96339726,7.672821918
2004,Khagaria,Bihar,25.76254098,31.91374317,20.36314208,61.50240437,16.79887978,1.884836066,7.58273224
2005,Khagaria,Bihar,26.3649589,32.53068493,20.86342466,59.25632877,16.92136986,1.886082192,7.598575342
2006,Khagaria,Bihar,25.88419178,31.8489589,20.48312329,61.46490411,17.00238356,1.822575342,7.65660274
2007,Khagaria,Bihar,25.29550685,31.18010959,20.0109863,64.65271233,16.73772603,1.810575342,7.55939726
2008,Khagaria,Bihar,25.51275956,31.46153005,20.19795082,64.53456284,16.65937158,1.671666667,7.523469945
2009,Khagaria,Bihar,26.18263014,32.62416438,20.3810137,57.83079452,17.26753425,1.953780822,7.738027397
2010,Khagaria,Bihar,26.3460274,32.80252055,20.67172603,58.93257534,16.86893151,1.945917808,7.623013699
2011,Khagaria,Bihar,25.42315068,31.4229863,20.08734247,63.31323288,16.37,1.866109589,7.375835616
2012,Khagaria,Bihar,25.7481694,32.62994536,19.76068306,56.1452459,17.2281694,2.154071038,7.70136612
2013,Khagaria,Bihar,25.43019178,31.92783562,19.89386301,60.59706849,16.61536986,2.087972603,7.465780822
2014,Khagaria,Bihar,25.83931507,32.41791781,20.16638356,58.76413699,16.53265753,2.000684932,7.440383562
2015,Khagaria,Bihar,26.51027397,32.81027397,20.91873973,58.17449315,16.284,1.876575342,7.287342466
2016,Khagaria,Bihar,26.37967213,32.54286885,20.97409836,60.94904372,16.33180328,1.914289617,7.334398907
2017,Khagaria,Bihar,26.02106849,32.00315068,20.77539726,64.78060274,16.47361644,1.864958904,7.424657534
2018,Khagaria,Bihar,25.83205479,32.21391781,20.25693151,59.60991781,16.40561644,1.881890411,7.369178082
2019,Khagaria,Bihar,25.92528767,31.92660274,20.63871233,63.72361644,16.47339726,1.990383562,7.45460274
1990,Kishanganj,Bihar,24.6709589,30.58769863,19.78271233,56.98230137,16.81649315,1.613726027,9.247260274
1991,Kishanganj,Bihar,24.60424658,30.49635616,19.63334247,55.46824658,16.58852055,1.626,8.998821918
1992,Kishanganj,Bihar,24.56972678,31.00691257,19.26068306,51.60415301,17.2873224,1.656174863,9.384726776
1993,Kishanganj,Bihar,24.93271233,31.26506849,19.77430137,52.50663014,16.64049315,1.693945205,9.09109589
1994,Kishanganj,Bihar,25.28791781,31.82827397,19.89526027,49.17180822,17.44887671,1.702136986,9.552575342
1995,Kishanganj,Bihar,25.15,31.44569863,19.99860274,51.4740274,17.20454795,1.766410959,9.33030137
1996,Kishanganj,Bihar,24.86953552,31.08379781,19.82147541,53.84748634,17.04174863,1.634453552,9.229453552
1997,Kishanganj,Bihar,24.20265753,30.14841096,19.27386301,55.25978082,16.71076712,1.631835616,9.140493151
1998,Kishanganj,Bihar,24.19013699,29.70578082,19.70961644,62.93660274,16.116,1.622246575,8.817068493
1999,Kishanganj,Bihar,24.53920548,30.15465753,19.90024658,60.74375342,16.41706849,1.586520548,8.950575342
2000,Kishanganj,Bihar,24.0331694,29.93729508,19.26961749,60.00590164,16.3863388,1.601994536,8.941502732
2001,Kishanganj,Bihar,24.28153425,29.93254795,19.71265753,60.01794521,16.40353425,1.554931507,7.400356164
2002,Kishanganj,Bihar,24.00849315,29.50232877,19.56060274,64.3659726,15.9109863,1.585863014,7.222986301
2003,Kishanganj,Bihar,24.0269589,29.47279452,19.60471233,63.86665753,15.87778082,1.553616438,7.187424658
2004,Kishanganj,Bihar,23.90355191,29.14543716,19.5947541,66.39882514,15.5557377,1.54784153,7.028060109
2005,Kishanganj,Bihar,24.38342466,29.79345205,19.89693151,64.09230137,16.22263014,1.587315068,7.262136986
2006,Kishanganj,Bihar,24.28284932,29.68939726,19.95183562,63.73780822,16.21775342,1.539917808,7.28509589
2007,Kishanganj,Bihar,23.85832877,29.09978082,19.57978082,66.02824658,15.92265753,1.48769863,7.186493151
2008,Kishanganj,Bihar,23.98131148,29.15849727,19.66685792,66.7660929,16.04193989,1.453387978,7.241448087
2009,Kishanganj,Bihar,24.29079452,29.79512329,19.82841096,63.2300274,16.22260274,1.54739726,7.272739726
2010,Kishanganj,Bihar,24.2890411,29.58449315,19.99950685,64.76947945,16.08479452,1.491205479,7.274246575
2011,Kishanganj,Bihar,23.65019178,28.88106849,19.35432877,67.40619178,15.85791781,1.538410959,7.131506849
2012,Kishanganj,Bihar,24.03262295,29.88825137,19.47163934,60.68797814,16.5836612,1.605027322,7.389590164
2013,Kishanganj,Bihar,24.16871233,29.55931507,20.00624658,63.62178082,16.20410959,1.571808219,7.261753425
2014,Kishanganj,Bihar,24.60671233,30.0909589,20.27854795,62.46032877,16.12668493,1.542767123,7.23030137
2015,Kishanganj,Bihar,24.93482192,30.20213699,20.80052055,63.89580822,15.78421918,1.569178082,7.062767123
2016,Kishanganj,Bihar,25.19016393,30.41860656,21.11685792,63.57379781,15.69948087,1.63204918,7.047377049
2017,Kishanganj,Bihar,24.71334247,29.87383562,20.69972603,67.49945205,15.90243836,1.593232877,7.154082192
2018,Kishanganj,Bihar,24.18621918,29.52986301,20.00715068,65.0280274,15.74394521,1.514794521,7.073342466
2019,Kishanganj,Bihar,24.35158904,29.56580822,20.23816438,67.01309589,15.91336986,1.631479452,7.204849315
1990,Lakhisarai,Bihar,25.9090137,32.3359726,20.19838356,55.93928767,18.58054795,2.073506849,8.979342466
1991,Lakhisarai,Bihar,26.55956164,33.26854795,20.4499726,50.05290411,18.25649315,2.041315068,8.806958904
1992,Lakhisarai,Bihar,26.56581967,33.59174863,20.12713115,46.59101093,18.86338798,2.160765027,9.069781421
1993,Lakhisarai,Bihar,26.0590137,32.80172603,20.04361644,52.43115068,18.04049315,2.101424658,8.702219178
1994,Lakhisarai,Bihar,25.78186301,32.5190411,19.83164384,54.44942466,19.01745205,2.144164384,9.193369863
1995,Lakhisarai,Bihar,25.85358904,32.25780822,20.11819178,55.1290137,17.95734247,2.142082192,8.683890411
1996,Lakhisarai,Bihar,25.8189071,32.53161202,19.85625683,54.35836066,18.25726776,2.001284153,8.731639344
1997,Lakhisarai,Bihar,25.51813699,31.77463014,19.87457534,56.13876712,17.19931507,2.039123288,8.323479452
1998,Lakhisarai,Bihar,25.648,31.77136986,20.2149863,62.0330137,16.68117808,1.989753425,8.086054795
1999,Lakhisarai,Bihar,25.79569863,32.47709589,19.84375342,56.20767123,17.10131507,2.125178082,8.215561644
2000,Lakhisarai,Bihar,25.59909836,32.21281421,19.71245902,55.16314208,17.03846995,2.041174863,8.244918033
2001,Lakhisarai,Bihar,25.64586301,31.88745205,20.17591781,56.99553425,16.92082192,1.966356164,7.65339726
2002,Lakhisarai,Bihar,25.83750685,32.31917808,20.13019178,58.13994521,16.78657534,1.99060274,7.610246575
2003,Lakhisarai,Bihar,25.602,31.82671233,20.11876712,60.314,16.93956164,1.954575342,7.672821918
2004,Lakhisarai,Bihar,25.74806011,31.96355191,20.17554645,59.07371585,16.79887978,1.987868852,7.58273224
2005,Lakhisarai,Bihar,26.36413699,32.71975342,20.672,56.1730411,16.92136986,1.975287671,7.598575342
2006,Lakhisarai,Bihar,25.86509589,31.85575342,20.44457534,59.63591781,17.00238356,1.949890411,7.65660274
2007,Lakhisarai,Bihar,25.22758904,31.05054795,19.9509863,63.48610959,16.73772603,1.924821918,7.55939726
2008,Lakhisarai,Bihar,25.17191257,30.97934426,19.91972678,64.88379781,16.65937158,1.711174863,7.523469945
2009,Lakhisarai,Bihar,26.14717808,32.54463014,20.28435616,55.89986301,17.26753425,2.054547945,7.738027397
2010,Lakhisarai,Bihar,26.61194521,33.13909589,20.80687671,55.15030137,16.86893151,2.062493151,7.623013699
2011,Lakhisarai,Bihar,25.38583562,31.40558904,20.03265753,61.59745205,16.37,1.989589041,7.375835616
2012,Lakhisarai,Bihar,25.33765027,31.87844262,19.59685792,57.68948087,17.2281694,2.042131148,7.70136612
2013,Lakhisarai,Bihar,25.04005479,31.37306849,19.6909589,61.21805479,16.61536986,2.080328767,7.465780822
2014,Lakhisarai,Bihar,25.46693151,31.85191781,20.00030137,59.01347945,16.53265753,2.062575342,7.440383562
2015,Lakhisarai,Bihar,26.28926027,32.58060274,20.66810959,57.23767123,16.284,1.991013699,7.287342466
2016,Lakhisarai,Bihar,26.33442623,32.59647541,20.85303279,58.80833333,16.33180328,2.05057377,7.334398907
2017,Lakhisarai,Bihar,26.07917808,32.13336986,20.74460274,61.67956164,16.47361644,1.939479452,7.424657534
2018,Lakhisarai,Bihar,25.95419178,32.45347945,20.20509589,56.224,16.40561644,2.057589041,7.369178082
2019,Lakhisarai,Bihar,25.92610959,32.01649315,20.54178082,61.12246575,16.47339726,2.062410959,7.45460274
1990,Madhepura,Bihar,26.33364384,33.05665753,20.43630137,52.09345205,18.58054795,1.976849315,8.979342466
1991,Madhepura,Bihar,26.55994521,33.44939726,20.37665753,48.94027397,18.25649315,2.051917808,8.806958904
1992,Madhepura,Bihar,26.76502732,34.04928962,20.11590164,44.64226776,18.86338798,2.186775956,9.069781421
1993,Madhepura,Bihar,26.50575342,33.64761644,20.36169863,48.17336986,18.04049315,2.151342466,8.702219178
1994,Madhepura,Bihar,26.896,34.3459726,20.53221918,45.27761644,19.01745205,2.176739726,9.193369863
1995,Madhepura,Bihar,26.4470411,33.42021918,20.4370411,49.75578082,17.95734247,2.169068493,8.683890411
1996,Madhepura,Bihar,26.37338798,33.5813388,20.27265027,49.74920765,18.25726776,2.021420765,8.731639344
1997,Madhepura,Bihar,25.93679452,32.80432877,19.95082192,50.78441096,17.19931507,2.054575342,8.323479452
1998,Madhepura,Bihar,25.954,32.52780822,20.3810137,57.84361644,16.68117808,2.131671233,8.086054795
1999,Madhepura,Bihar,26.32912329,33.26147945,20.33356164,53.49682192,17.10131507,2.076383562,8.215561644
2000,Madhepura,Bihar,25.79270492,32.69877049,19.86546448,53.25019126,17.03846995,2.03363388,8.244918033
2001,Madhepura,Bihar,26.02887671,32.70049315,20.3670411,54.16326027,16.92082192,2.009506849,7.65339726
2002,Madhepura,Bihar,25.83153425,32.46372603,20.23153425,58.17624658,16.78657534,2.03909589,7.610246575
2003,Madhepura,Bihar,25.59523288,32.04761644,20.04972603,59.21090411,16.93956164,2.006739726,7.672821918
2004,Madhepura,Bihar,25.43161202,31.48480874,20.13387978,62.17456284,16.79887978,1.858087432,7.58273224
2005,Madhepura,Bihar,25.95936986,32.12394521,20.56142466,60.03564384,16.92136986,1.897205479,7.598575342
2006,Madhepura,Bihar,25.62115068,31.65317808,20.25778082,61.21106849,17.00238356,1.812794521,7.65660274
2007,Madhepura,Bihar,24.96578082,30.85649315,19.77915068,64.97312329,16.73772603,1.766547945,7.55939726
2008,Madhepura,Bihar,25.2270765,31.10229508,20.04084699,64.97584699,16.65937158,1.707486339,7.523469945
2009,Madhepura,Bihar,25.87,32.31767123,20.24621918,58.26164384,17.26753425,1.924958904,7.738027397
2010,Madhepura,Bihar,25.84443836,32.15654795,20.39449315,60.69879452,16.86893151,1.920986301,7.623013699
2011,Madhepura,Bihar,25.06021918,31.00473973,19.82016438,64.09961644,16.37,1.848,7.375835616
2012,Madhepura,Bihar,25.37371585,32.30428962,19.43330601,56.93775956,17.2281694,2.186775956,7.70136612
2013,Madhepura,Bihar,25.13241096,31.59731507,19.66024658,61.32545205,16.61536986,2.088410959,7.465780822
2014,Madhepura,Bihar,25.58739726,32.15846575,20.02054795,59.89038356,16.53265753,1.948493151,7.440383562
2015,Madhepura,Bihar,26.19526027,32.46268493,20.80117808,59.35112329,16.284,1.816986301,7.287342466
2016,Madhepura,Bihar,26.15688525,32.19967213,21.00639344,61.37680328,16.33180328,1.868961749,7.334398907
2017,Madhepura,Bihar,25.90706849,31.90873973,20.80876712,64.43035616,16.47361644,1.852383562,7.424657534
2018,Madhepura,Bihar,25.6899726,32.06846575,20.23487671,59.39512329,16.40561644,1.88890411,7.369178082
2019,Madhepura,Bihar,25.74643836,31.75057534,20.58564384,63.67969863,16.47339726,2.025972603,7.45460274
1990,Madhubani,Bihar,26.1439726,32.68134247,20.64649315,49.45035616,17.21813699,1.952,9.194794521
1991,Madhubani,Bihar,26.48663014,33.37572603,20.65421918,45.07753425,16.98745205,2.052191781,8.995424658
1992,Madhubani,Bihar,26.49245902,33.63087432,20.35967213,42.51382514,17.82497268,2.153743169,9.404972678
1993,Madhubani,Bihar,26.17457534,33.16284932,20.49046575,45.92835616,17.17115068,2.055561644,9.079561644
1994,Madhubani,Bihar,26.65038356,33.8690411,20.78476712,43.08219178,18.13060274,2.110931507,9.605589041
1995,Madhubani,Bihar,26.27106849,33.07542466,20.70969863,46.81271233,17.74964384,2.106273973,9.341260274
1996,Madhubani,Bihar,26.07155738,33.0826776,20.45057377,47.96800546,17.39948087,1.95715847,9.20215847
1997,Madhubani,Bihar,25.71794521,32.50556164,20.12687671,47.38638356,16.82079452,2.002465753,8.916684932
1998,Madhubani,Bihar,26.00964384,32.6330137,20.67682192,52.59854795,16.62975342,2.114191781,8.807506849
1999,Madhubani,Bihar,26.5350137,33.56810959,20.71684932,47.42284932,16.94989041,2.102465753,8.937726027
2000,Madhubani,Bihar,25.72407104,32.44560109,20.19920765,49.53571038,16.90912568,2.005273224,8.938907104
2001,Madhubani,Bihar,25.98241096,32.63827397,20.65493151,50.46380822,16.77969863,1.991506849,7.576958904
2002,Madhubani,Bihar,26.01983562,32.72345205,20.54775342,52.49449315,16.34882192,2.005068493,7.41169863
2003,Madhubani,Bihar,25.62575342,32.09813699,20.28241096,53.88821918,16.49717808,1.961506849,7.471150685
2004,Madhubani,Bihar,25.34098361,31.40229508,20.19724044,58.05510929,16.23125683,1.804836066,7.32273224
2005,Madhubani,Bihar,25.81956164,32.08753425,20.6299726,55.96520548,16.82169863,1.877863014,7.518712329
2006,Madhubani,Bihar,25.56772603,31.63720548,20.47854795,57.02243836,16.79613699,1.799835616,7.547068493
2007,Madhubani,Bihar,24.88473973,30.80561644,20.01646575,61.6769589,16.37134247,1.734438356,7.374136986
2008,Madhubani,Bihar,25.01210383,30.78136612,20.15587432,62.60259563,16.63081967,1.678469945,7.497486339
2009,Madhubani,Bihar,25.98446575,32.47663014,20.63115068,53.45783562,17.01715068,1.910767123,7.624054795
2010,Madhubani,Bihar,25.94569863,32.29112329,20.74682192,56.16720548,16.72882192,1.950383562,7.547808219
2011,Madhubani,Bihar,24.97687671,30.91660274,20.04476712,60.4570137,16.26983562,1.822438356,7.307671233
2012,Madhubani,Bihar,25.06688525,31.78117486,19.48934426,55.16314208,17.14879781,2.050874317,7.641967213
2013,Madhubani,Bihar,24.82953425,31.20764384,19.65583562,59.86153425,16.5600274,1.940876712,7.409068493
2014,Madhubani,Bihar,25.28791781,31.62980822,20.17671233,59.09279452,16.56290411,1.842164384,7.424657534
2015,Madhubani,Bihar,25.91558904,32.10723288,20.88953425,57.63663014,16.15673973,1.772657534,7.207616438
2016,Madhubani,Bihar,26.16461749,32.1592623,21.26016393,57.39928962,16.13281421,1.832349727,7.226830601
2017,Madhubani,Bihar,26.13624658,32.21254795,21.16106849,58.84526027,16.47350685,1.81939726,7.407013699
2018,Madhubani,Bihar,25.94246575,32.37260274,20.69610959,53.81284932,16.4260274,1.904684932,7.369780822
2019,Madhubani,Bihar,25.85054795,31.91690411,20.85939726,58.98717808,16.4030411,1.973972603,7.411260274
1990,Mungair,Bihar,26.39671233,32.94608219,20.50126027,53.56219178,18.58054795,2.026027397,8.979342466
1991,Mungair,Bihar,26.97558904,33.86863014,20.7500274,48.05161644,18.25649315,2.06060274,8.806958904
1992,Mungair,Bihar,27.00844262,34.12592896,20.38546448,44.9702459,18.86338798,2.154180328,9.069781421
1993,Mungair,Bihar,26.43506849,33.34567123,20.25145205,50.72126027,18.04049315,2.12339726,8.702219178
1994,Mungair,Bihar,26.39753425,33.51556164,20.10484932,50.89726027,19.01745205,2.161808219,9.193369863
1995,Mungair,Bihar,26.34005479,33.04624658,20.32967123,52.64846575,17.95734247,2.170684932,8.683890411
1996,Mungair,Bihar,26.17147541,33.09849727,20.08360656,53.08765027,18.25726776,1.998579235,8.731639344
1997,Mungair,Bihar,25.85676712,32.35783562,20.00890411,54.14558904,17.19931507,2.067863014,8.323479452
1998,Mungair,Bihar,26.09805479,32.46887671,20.49975342,59.37520548,16.68117808,2.078219178,8.086054795
1999,Mungair,Bihar,26.37863014,33.29969863,20.26961644,53.52873973,17.10131507,2.149643836,8.215561644
2000,Mungair,Bihar,25.92079235,32.65879781,19.9515847,53.75234973,17.03846995,2.025027322,8.244918033
2001,Mungair,Bihar,25.99873973,32.42876712,20.3920274,55.57147945,16.92082192,1.967835616,7.65339726
2002,Mungair,Bihar,26.17117808,32.78035616,20.4030137,56.96093151,16.78657534,2.034657534,7.610246575
